12	110786000	110504000	110840000	514.716
16	71895900	71623200	72016200	512.811
12	40179500	39931500	40361900	512.237
2A	61837900	61495500	62233700	511.462
2A	62299100	61884600	62620500	511.33
2A	61970100	61652500	62326000	510.785
19	50707000	50539000	50807500	510.73
12	112209000	112059000	112643000	510.666
12	110876000	110842000	111178000	507.695
16	72084800	71939200	72226500	507.121
12	124145000	123941000	124280000	505.76
15	41343700	41241500	41551600	504.706
16	71694800	71468200	71922500	503.669
2B	131620000	131504000	131739000	502.657
7	5341360	5211370	5395620	502.542
15	61792200	61455400	62033800	502.122
6	86113200	86020500	86268200	502.009
1	32338300	32022400	32583500	501.706
2A	61875100	61503900	62280100	500.547
1	128174000	128076000	128596000	500.502
7	5375580	5248970	5401460	500.341
2B	131661000	131545000	131739000	500.244
16	71971900	71779600	72127900	498.796
2B	131603000	131469000	131739000	498.346
16	30863700	30689400	31181300	498.209
12	111978000	111427000	112138000	496.8
16	71857400	71598200	72006400	496.173
2A	62144500	61768400	62432100	495.111
16	71930500	71700000	72064700	494.329
12	110580000	110268000	110821000	493.714
12	110703000	110494000	110840000	492.942
2A	61544700	61417000	61918600	491.876
12	38723100	38423500	38951500	491.242
16	72138500	71974400	72286200	489.326
16	30518200	30447700	30660700	489.11
15	82953600	82820100	83104800	488.612
19	50752600	50544000	50866800	488.321
15	41287800	41160000	41429800	488.218
2B	131669000	131551000	131739000	488.166
12	112059000	111624000	112177000	487.917
2A	61852900	61501400	62243400	487.115
1	152317000	152161000	152759000	486.439
16	30808100	30677600	31088600	486.073
12	110770000	110497000	110840000	485.803
16	71953900	71727500	72109600	485.384
1	152346000	152161000	152764000	485.162
17	37008900	36609800	37068200	484.901
12	38718300	38419000	38942000	483.875
1	128167000	128076000	128594000	483.75
15	61944300	61541500	62117600	483.467
10	71869100	71594900	72200400	483.104
15	41280800	41156000	41413000	482.719
12	40379100	40195700	40647300	482.654
2A	62307100	61895000	62624100	482.45
1	152434000	152173000	152867000	481.296
12	111015000	110842000	111179000	480.943
1	32062200	31990400	32385100	480.543
2A	99718500	99514400	99721500	480.234
16	71850800	71594000	72006400	479.959
12	124204000	124008000	124292000	479.845
15	46539300	46066100	46695000	479.625
1	32130800	32002000	32492500	479.584
12	40221500	39985400	40489000	477.499
12	112035000	111503000	112151000	477.077
12	40209900	39950400	40383300	477.059
5	78010900	77699000	78353400	476.476
6	86092000	85966100	86262600	475.808
12	110827000	110604000	110842000	475.018
19	15704600	15644000	15773700	474.988
16	72052300	71925500	72208400	474.922
12	124233000	124057000	124296000	473.777
15	83010000	82826400	83119100	473.102
2A	61961000	61652500	62326000	472.505
15	61936000	61538100	62117200	472.194
15	82946500	82820100	83064800	472.166
12	111805000	111322000	112080000	471.287
12	111920000	111411000	112126000	471.277
12	112104000	111883000	112376000	470.98
2A	62526400	62241900	62633300	468.654
17	36961300	36545500	37025500	468.379
15	46457700	46059100	46693200	468.248
1	152407000	152170000	152786000	467.821
12	40506100	40238700	40720300	467.49
7	5291010	5172130	5387890	467.191
2A	62126800	61751500	62411300	466.513
12	110913000	110842000	111178000	465.877
12	111856000	111378000	112095000	464.787
12	39629800	39426200	39890300	464.129
15	82827900	82815800	83013200	463.793
2A	62112500	61734600	62394200	462.991
12	38789700	38582200	38995600	462.562
2A	62218600	61829900	62516200	462.488
17	37022500	36639600	37068200	462.207
12	110760000	110497000	110840000	462.039
7	5326350	5189960	5392970	461.934
12	40294400	40048200	40535100	461.44
15	61889700	61496700	62066200	460.777
15	46437600	46055700	46693200	460.583
16	30855600	30689400	31174700	460.304
16	72175400	71981500	72290300	460.224
12	112200000	112059000	112626000	460.062
2B	131635000	131521000	131739000	459.864
15	61884500	61484400	62061000	459.072
12	111965000	111424000	112137000	459.065
6	44130400	43943400	44316500	459.051
16	72027400	71921100	72199900	457.903
12	38674600	38390000	38867400	456.786
12	40559900	40331700	40801200	456.484
15	61927600	61538100	62115900	455.925
14	29938500	29622400	29960300	455.607
17	36909900	36516400	37025500	455.217
1	152416000	152173000	152820000	454.229
2B	131617000	131496000	131739000	454.151
5	77711200	77342700	78045400	453.885
2A	61530400	61415700	61914900	453.334
1	32288000	32022000	32533300	452.957
15	46576800	46071700	46698600	452.644
2A	62373000	62103300	62631600	452.326
2A	61810500	61475600	62170900	452.007
1	152286000	152151000	152701000	451.656
15	61940900	61541500	62117200	451.161
14	29741900	29579400	29956800	451.006
16	45585600	45433800	45803300	450.989
16	72009300	71870600	72196800	450.854
2A	62031600	61663700	62332100	450.76
19	50768700	50591000	50880200	450.669
12	39952900	39679400	40207700	449.784
17	38194800	37872800	38477600	448.95
12	124163000	123967000	124287000	448.451
19	15707700	15647900	15773700	448.342
2A	61772600	61467400	62146800	448.118
12	112014000	111458000	112145000	448.055
17	38298900	37889400	38485900	447.86
15	61807700	61456500	62038800	447.748
19	50660400	50535900	50794600	447.128
2A	62357300	62100900	62631600	446.325
2B	208635000	208462000	208729000	446.27
12	39800700	39572900	40013600	446.163
12	124156000	123961000	124287000	445.859
12	110926000	110842000	111178000	445.264
1	152373000	152170000	152769000	444.528
16	71827200	71576600	71995600	444.315
14	65918300	65713900	66197800	444.238
12	40544700	40327700	40798200	443.936
16	71809300	71575400	71987300	443.255
7	5286240	5169320	5383660	442.698
1	128093000	128076000	128512000	442.23
1	128159000	128076000	128591000	441.933
16	72020400	71916800	72199900	440.776
12	111992000	111442000	112142000	440.283
12	38662700	38380300	38843700	440.251
14	29955200	29693600	29964000	438.687
2A	61978200	61652500	62326000	438.498
12	110888000	110842000	111178000	438.358
12	40148100	39898100	40347600	437.983
17	28305800	28200900	28364900	437.633
12	124171000	123970000	124287000	437.419
12	110567000	110185000	110795000	436.961
12	40399000	40213400	40658200	434.447
16	29988500	29059400	30071900	434.262
17	36678500	36436600	37025500	434.22
12	110958000	110842000	111178000	433.898
15	46551800	46069100	46695000	433.875
6	86121500	86030300	86356500	433.654
12	38922600	38705400	39031200	433.646
2A	99652800	99494300	99721500	433.602
12	111040000	110842000	111179000	433.426
5	77988400	77699000	78352500	433.194
15	41365500	41263000	41655800	433.19
16	72162600	71980500	72289400	433.067
2A	62169300	61809000	62492600	433.027
16	72168700	71981500	72289400	431.506
16	30030600	29063100	30110400	430.723
14	65935700	65713900	66218100	430.277
19	50587900	50535300	50767900	429.633
14	65886800	65713900	66149000	429.578
15	61848700	61469200	62052500	429.334
17	66685100	66450500	66702500	429.16
12	112144000	112007000	112439000	427.889
16	71863700	71604500	72008000	427.4
17	38261700	37872800	38480900	426.873
12	39835700	39617000	40043400	426.862
12	38895200	38705400	39031200	426.793
2B	131715000	131573000	131739000	426.613
12	111840000	111369000	112088000	425.783
12	111883000	111396000	112104000	425.735
2A	61743800	61465100	62117000	425.604
12	110993000	110842000	111178000	424.059
20	33191500	32986200	33463800	423.926
15	61720700	61434100	62003400	423.5
17	36916500	36516400	37025500	422.992
16	30541500	30447700	30677600	422.807
12	38901700	38705400	39031200	422.261
2A	61573200	61421000	61929700	421.661
5	77904900	77691500	78125500	421.463
2A	62503400	62186000	62631800	421.342
16	71752400	71499200	71962100	421.267
14	65892800	65713900	66149900	420.914
12	35819100	35431500	36183600	420.846
15	82895300	82817000	83041800	419.483
12	38617900	38369600	38821800	419.444
12	40160600	39927100	40359600	418.967
17	66487300	66426900	66697500	418.93
12	38876500	38697100	39021000	418.618
12	124254000	124066000	124312000	418.427
12	38800400	38594700	38998400	418.398
12	35731900	35428900	36171200	418.341
12	124121000	123852000	124274000	418.041
17	66693500	66461200	66702500	417.438
7	5240650	5151130	5371470	416.917
2B	131720000	131573000	131739000	416.785
10	72016800	71777200	72252300	416.438
17	36859800	36504500	37025500	415.959
16	30018600	29063100	30097600	415.917
1	32306600	32022400	32533300	415.882
16	71943300	71715200	72094400	415.642
15	82848800	82816200	83017900	415.419
14	65911800	65713900	66191800	414.396
17	38150800	37864100	38475400	414.138
12	110903000	110842000	111178000	413.91
12	112128000	111925000	112378000	413.263
12	112334000	112080000	112902000	413.233
12	39971200	39679400	40214500	412.75
12	38868800	38691400	39021000	411.563
1	32054700	31988300	32383200	411.553
17	36984800	36575700	37025500	411.051
6	86078100	85909800	86241500	411
17	28431500	28364900	28566700	410.682
16	45621200	45433800	45840700	409.076
12	39758700	39567900	39986700	408.723
12	110497000	110149000	110776000	408.58
12	39806500	39576400	40015500	408.185
8	45394300	44678900	45765000	407.511
9	34250000	34201900	34490300	407.342
12	39650900	39426200	39898100	406.99
16	45508100	45192600	45687400	406.042
15	39471200	39389500	40350200	405.039
10	72201600	71869200	72252300	404.258
12	39545100	39408200	39680100	404.012
15	46568300	46070900	46697000	403.615
12	112376000	112122000	112987000	403.518
12	35701200	35428200	36130400	403.438
1	152306000	152152000	152732000	403.346
12	110657000	110377000	110840000	403.223
12	39994500	39759000	40257100	403.164
16	45520600	45433800	45697300	402.954
17	66689500	66457400	66702500	402.869
12	40300700	40048200	40535100	402.508
12	110941000	110842000	111178000	402.328
17	38339500	37948700	38512400	402.206
19	50549000	50535300	50760000	401.787
19	50730200	50540800	50861100	400.555
8	45514100	45010800	45812100	399.883
